-0.0001429	0.0026174
-0.0000723	0.0026201
-0.0000281	0.0026219
-0.0000050	0.0026233
0.0000065	0.0026243
0.0000112	0.0026246
0.0000125	0.0026250
0.0000131	0.0026252
0.0000135	0.0026252
0.0000135	0.0026253
0.0000140	0.0026253
0.0000139	0.0026255
0.0000141	0.0026252
0.0000136	0.0026256
0.0000138	0.0026250
0.0000138	0.0026255
0.0000136	0.0026255
0.0000137	0.0026253
0.0000139	0.0026255
